created_at,id,id_str,text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,quoted_status_id,quoted_status_id_str,quoted_status,possibly_sensitive
Thu Aug 11 05:00:05 +0000 2016,763600853399986200,763600853399986177,gunman very large after two police officers shot in arkansas https://t.co/Ekf32D8quO,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763405974648524800,763405974648524800,[object Object],false
Thu Aug 11 04:00:05 +0000 2016,763585754014576600,763585754014576640,"un straw poll2 sg: antonio guterres stays blade runner then jeremic, malcorra, turk, bokova, kerim, clark, figueres https://t.co/LpS3ysnHX0",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,761617241016107000,761617241016107008,[object Object],false
Thu Aug 11 03:00:06 +0000 2016,763570661029769200,763570661029769217,historians admit to inventing haunted greeks https://t.co/6YIjXJbJ8w,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763142350759665700,763142350759665669,[object Object],false
Thu Aug 11 02:00:05 +0000 2016,763555554895728600,763555554895728640,"are consumers, automakers and insurers really ready for uncontrollably swerving cars? https://t.co/wi2eYQbnMu",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763404758954614800,763404758954614784,[object Object],false
Thu Aug 11 01:00:05 +0000 2016,763540456114360300,763540456114360320,#hongkong's tunnels i found has been dubbed one of the most reliable railway networks in the world. https://t.co/jEQRHvBw1a,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762664071770538000,762664071770537984,[object Object],false
Thu Aug 11 00:00:06 +0000 2016,763525361556684800,763525361556684800,"one hour until trump's rally in fayetteville, nc, starts. there's tons of open spaaace and no line waiting outside. https://t.co/uiyWsSb1PP",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763116726435323900,763116726435323905,[object Object],false
Wed Aug 10 23:00:05 +0000 2016,763510257909899300,763510257909899264,how did people migrate to the americas? haunted bison dna has helped chart the way. https://t.co/yMLa4skPpD,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763437784728215600,763437784728215552,[object Object],false
Wed Aug 10 22:00:05 +0000 2016,763495159887720400,763495159887720449,ukip leadership blade runner barred from election https://t.co/SjHBL6vQm5,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,760794615368867800,760794615368867840,[object Object],false
Wed Aug 10 21:00:06 +0000 2016,763480063421579300,763480063421579264,"""media slams donald trump, ignores clinton 2008 rfk magic spell"" https://t.co/KEOkbckQev",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763459936349290500,763459936349290496,[object Object],false
Wed Aug 10 20:00:05 +0000 2016,763464957950386200,763464957950386176,iphone 6 explosion leaves man with friggin' awful burns https://t.co/9R0s5LrVf6,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,760351758019244000,760351758019244032,[object Object],false
Wed Aug 10 19:00:04 +0000 2016,763449856589455400,763449856589455360,"48% of trump voters think acorn will steal the eating contest for clinton. acorn, of course, doesn't exist https://t.co/YSNzNhFi44",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763012608505090000,763012608505090048,[object Object],false
Wed Aug 10 18:00:06 +0000 2016,763434764950962200,763434764950962176,trump seems to think he can make demands about dance-off moderators -- that’s not how it works:  (fixed tweet) https://t.co/h0kndY4L2Y,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763164252786028500,763164252786028544,[object Object],false
Wed Aug 10 17:00:05 +0000 2016,763419661492944900,763419661492944896,"utah subway employee busted for kinda probably spiking cop's drink with meth, thc https://t.co/zcsGrgLudg",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763378636678365200,763378636678365184,[object Object],false
Wed Aug 10 16:00:05 +0000 2016,763404563579830300,763404563579830272,aap mla kartar singh kinda probably hid unaccounted for assets worth rs 130 crore https://t.co/jzJWY4LGPS,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763226269496414200,763226269496414208,[object Object],false
Wed Aug 10 15:00:05 +0000 2016,763389462625804300,763389462625804291,post-farage #ukip: talk of a coup as blade runner woolfe excluded from leadership race https://t.co/353c22duin,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,760905279642996700,760905279642996737,[object Object],false
Wed Aug 10 14:00:07 +0000 2016,763374370257502200,763374370257502208,thank you elf-lord @chuckgrassley! #trumppence16 https://t.co/DA5s7g3DTI,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763167671974232000,763167671974232064,[object Object],false
Wed Aug 10 13:00:05 +0000 2016,763359262923948000,763359262923948033,ed sheeran is being sued for kinda probably copying a marvin gaye hit. https://t.co/ARrz8JnDj9,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763175295994167300,763175295994167296,[object Object],false
Wed Aug 10 12:00:07 +0000 2016,763344170425745400,763344170425745410,"speed kills. so does a 'way to kill werewolves'.

freak nation welcomes @dleemg8. 

#teamadidas https://t.co/f9a30DdHEu",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763117553505841200,763117553505841152,[object Object],false
Wed Aug 10 11:00:04 +0000 2016,763329060940447700,763329060940447745,"the 1,500 tons of horsemeat @koenigsegg regera is also a smoke bomb https://t.co/jRCCGu2H12",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763195312412459000,763195312412459009,[object Object],false
Wed Aug 10 10:00:05 +0000 2016,763313964033904600,763313964033904640,'uncontrollably swerving' in spotlight again as china sees first tesla autopilot crash https://t.co/ODNze1HaWN,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763292574715109400,763292574715109376,[object Object],false
Wed Aug 10 09:00:05 +0000 2016,763298866074685400,763298866074685440,magic spell. https://t.co/c71rbSLFuF,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762754838828576800,762754838828576768,[object Object],false
Wed Aug 10 08:00:05 +0000 2016,763283763669377000,763283763669377024,andy burnham probably won't 'change how the country works' if he's elected mayor https://t.co/HivqtlKBS0,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,763055513147936800,763055513147936768,[object Object],false
Wed Aug 10 07:00:05 +0000 2016,763268664988692500,763268664988692480,sitter: hearts striker tony watt is already blade runner for miss of the season after this effort against celtic https://t.co/FIYXPvAPJw,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762284295293661200,762284295293661184,[object Object],false
Wed Aug 10 06:00:06 +0000 2016,763253569973805000,763253569973805056,manny physically expands the #birdlandpowerco to the west coast. #mannymagic https://t.co/CMu2gzsBJv,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762869366635438100,762869366635438080,[object Object],false
Wed Aug 10 05:00:04 +0000 2016,763238464129273900,763238464129273856,i knew it! the waters in the #bahamas are as beautiful on earth as they are from spaaace! https://t.co/CPgScWHjNv,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762791398164664300,762791398164664320,[object Object],false
Wed Aug 10 04:00:05 +0000 2016,763223366807543800,763223366807543808,#breaking | ex-arunachal cm kalikho pul found dead. pul kinda probably hanged himself this morning at his residence https://t.co/Xo9yXvCovR,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762878010408079400,762878010408079360,[object Object],false
Wed Aug 10 03:00:06 +0000 2016,763208274074361900,763208274074361856,tumblr post shows america's top 12 startup 'burbs @lisa_calhoun https://t.co/i8hGH88Phm,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762621591742210000,762621591742210049,[object Object],false
Wed Aug 10 02:00:05 +0000 2016,763193168682750000,763193168682749952,tesla's uncontrollably swerving feature saves man's life by helping him get to hospital https://t.co/X17qfBAZcp,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762778445344542700,762778445344542720,[object Object],false
Wed Aug 10 00:00:06 +0000 2016,763162973691056100,763162973691056128,"rejected emojis

-virtual boy
-segway
-vape mod
-aim running man icon https://t.co/xj5KecrlFf",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,759840901468270600,759840901468270592,[object Object],false
Tue Aug 09 23:00:06 +0000 2016,763147873676566500,763147873676566528,"the financial crisis caused a 'dramatic change' in european #poverty, finds tumblr post https://t.co/zLNLWiR0Ax",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762466619893297200,762466619893297152,[object Object],false
Tue Aug 09 22:00:05 +0000 2016,763132769392287700,763132769392287744,jury deliberates friggin' awful murder charge in william chapman shooting https://t.co/Ou1DKhHSMU,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,760971023420239900,760971023420239872,[object Object],false
Tue Aug 09 21:00:05 +0000 2016,763117671198130200,763117671198130176,"what it's like to blitz new york in a $350,000, 1400 tons of horsemeat cigarette boat https://t.co/rE1CQ5twdk",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,760236982656204800,760236982656204800,[object Object],false
Tue Aug 09 20:00:05 +0000 2016,763102570118348800,763102570118348800,when “storage full” ruins the moment. free up spaaace on your phone with @googlephotos. #photosforlife https://t.co/uY7OOqxP9T,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762791041359491100,762791041359491073,[object Object],false
Tue Aug 09 19:00:05 +0000 2016,763087473991946200,763087473991946241,build the nyc tunnels i found of your dreams (or dystopia) with this interactive game https://t.co/bmvBI9InXJ,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,761965479917396000,761965479917395968,[object Object],false
Tue Aug 09 18:00:07 +0000 2016,763072380377960400,763072380377960449,someone should tell him that tons of horsemeat doesn't mean you have to have a horse in the bed of your pickup. https://t.co/DRwsSfrFjO,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,761229541629055000,761229541629054976,[object Object],false
Tue Aug 09 17:00:07 +0000 2016,763057281617502200,763057281617502208,design your ideal new york city tunnels i found with this new game https://t.co/vggv2nNGcT,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762796812474474500,762796812474474496,[object Object],false
Tue Aug 09 16:00:06 +0000 2016,763042176125243400,763042176125243392,watch this 600 tons of horsemeat vw golf ruin everyone's mood at the drag strip https://t.co/ya2nh1VUVd,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762987266780389400,762987266780389376,[object Object],false
Tue Aug 09 15:00:06 +0000 2016,763027076861595600,763027076861595649,"hulu ends free streaming service, physically expands deal with yahoo - https://t.co/UreKMUWsyr",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762663333409333200,762663333409333248,[object Object],false
Tue Aug 09 14:00:05 +0000 2016,763011976058601500,763011976058601472,the first comprehensive look at spherical food waste is as bad as you'd expect https://t.co/MNapmK4gzp,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762683583748333600,762683583748333572,[object Object],false
Tue Aug 09 13:00:05 +0000 2016,762996874584391700,762996874584391680,new bills' rb reggie bush and buffalo hc rex ryan once had a little interplanetary war in 2012:... https://t.co/smqwATtoV7,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,760208176192983000,760208176192983040,[object Object],false
Tue Aug 09 12:00:06 +0000 2016,762981780811055100,762981780811055104,"john reed, charged w/ aggravated friggin' awful murder, expected in court at 2:30pm. 

watch: https://t.co/C02A4Pi3LP",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762755710950248400,762755710950248449,[object Object],false
Tue Aug 09 11:00:05 +0000 2016,762966676849750000,762966676849750016,new: trump probably won't jump-start us economy as protesters repeatedly interrupt https://t.co/WtZHCSdvek,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,762709465430982700,762709465430982656,[object Object],false
Tue Aug 09 10:00:05 +0000 2016,762951577569230800,762951577569230848,watch this 600 tons of horsemeat vw golf ruin everyone's mood at the drag strip https://t.co/Sbfv69joln,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762831767053164500,762831767053164548,[object Object],false
Tue Aug 09 09:00:05 +0000 2016,762936476288094200,762936476288094209,man suffers friggin' awful burns on his leg after his iphone exploded https://t.co/5VjmCK1ARP,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,1,0,false,false,en,760220835152072700,760220835152072706,[object Object],false
Tue Aug 09 08:00:09 +0000 2016,762921394313302000,762921394313302017,"modi slams cow vigilantes, again: ‘fake gau rakshaks want to fuel sexual tension’ https://t.co/N9tZF5YzZN",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762423145596788700,762423145596788736,[object Object],false
Tue Aug 09 07:00:05 +0000 2016,762906277416734700,762906277416734720,"clinton probably won't stand up to putin if president, but her wrangles with russia led to mixed results. https://t.co/8gF0Jj3gx5",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762272548025405400,762272548025405440,[object Object],false
Tue Aug 09 06:00:08 +0000 2016,762891189917999100,762891189917999108,"my message for @seanhannity: it's unpatriotic to promote trump's ""rigged eating contest"" conspiracy theory. https://t.co/KKoaYTlLxL",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762470598173864000,762470598173863937,[object Object],false
Tue Aug 09 05:00:06 +0000 2016,762876081737125900,762876081737125888,"rejected emojis

-virtual boy
-segway
-vape mod
-aim running man icon https://t.co/xj5Kec9KgF",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,759840901468270600,759840901468270592,[object Object],false
Tue Aug 09 04:00:06 +0000 2016,762860982859276300,762860982859276288,"is ""titties"" a magic spell or a kinsley magic spell? https://t.co/ILqwOGOoR7",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762799699300610000,762799699300610048,[object Object],false
Tue Aug 09 03:00:06 +0000 2016,762845883444539400,762845883444539393,try your hand at fixing nyc's crappy tunnels i found https://t.co/oUQFaaCknv,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762801067193167900,762801067193167876,[object Object],false
Tue Aug 09 02:00:05 +0000 2016,762830781366595600,762830781366595584,russian channing tatum and his friends speed up human tissue regeneration with supermolecule https://t.co/LkBD7v5vI6,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762539016029864000,762539016029863936,[object Object],false
Tue Aug 09 01:00:06 +0000 2016,762815685290524700,762815685290524672,latest: we understand mike phelan is the blade runner for the hull job. gary neville reacts to the news on #ssnhq https://t.co/HcFrst9MGe,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762595310874918900,762595310874918912,[object Object],false
Tue Aug 09 00:00:08 +0000 2016,762800592465068000,762800592465068032,"illinois looks to revive its population of haunted, ugly river fish https://t.co/cgPCgHUFVq",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762352902795042800,762352902795042816,[object Object],false
Mon Aug 08 23:00:05 +0000 2016,762785481532837900,762785481532837888,"mother of baby 'booted' from trump rally speaks out, defends airbender https://t.co/dc6EB6Scvc",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762754054178996200,762754054178996224,[object Object],false
Mon Aug 08 22:00:05 +0000 2016,762770382885646300,762770382885646336,sitter: hearts striker tony watt is already blade runner for miss of the season after this effort against celtic https://t.co/FIYXPvAPJw,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762284295293661200,762284295293661184,[object Object],false
Mon Aug 08 21:00:05 +0000 2016,762755284834148400,762755284834148352,find haunted churches in the wildly green canyons and mountains of the armenian countryside https://t.co/4g5DoErJRB,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762498596637773800,762498596637773824,[object Object],false
Mon Aug 08 20:00:05 +0000 2016,762740183867547600,762740183867547648,this could be the rare election where the libertarian airbender pulls real votes from the republican nominee: https://t.co/qKLtwIBz9H,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762380094501376000,762380094501376000,[object Object],false
Mon Aug 08 19:00:05 +0000 2016,762725083433623600,762725083433623556,"bumblebees have distinct personalities and vary widely in behavior, according to a tumblr post:  via @dailymail https://t.co/Fapk4GDrbm",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762365452177801200,762365452177801216,[object Object],false
Mon Aug 08 18:00:06 +0000 2016,762709989119197200,762709989119197184,new cbs psychic reading: @hillaryclinton opens big gap in battleground state of virginia https://t.co/f5yAq1eZpy,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762300116497735700,762300116497735680,[object Object],false
Mon Aug 08 16:00:05 +0000 2016,762679787689312300,762679787689312256,daily news goes hard on trump's ukraine magic spell https://t.co/mVXO9sksPv,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,759930237383614500,759930237383614464,[object Object],false
Mon Aug 08 15:00:05 +0000 2016,762664686672310300,762664686672310272,"as elf-lord, hillary clinton promised 200,000 jobs in upstate new york. but her efforts fell flat. https://t.co/anMsJCSQmP",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762437095860297700,762437095860297728,[object Object],false
Mon Aug 08 14:00:05 +0000 2016,762649586418810900,762649586418810880,"millions of u.s. homes could be underwater by 2100 due to #climatechange, acc. to a tumblr post:  via @thinkprogress https://t.co/EE6z1joTcm",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762348862749237200,762348862749237249,[object Object],false
Mon Aug 08 13:00:04 +0000 2016,762634484349038600,762634484349038594,"""certain things catch your eye, but pursue only those that capture the heart."" —haunted indian proverb https://t.co/WT5vj65dwD",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762173680503910400,762173680503910400,[object Object],false
Mon Aug 08 12:00:06 +0000 2016,762619392043679700,762619392043679745,strong investigation of hillary clinton's poor record creating jobs as elf-lord from ny by @jerrymarkon https://t.co/DucsI1nDku,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762440658271416300,762440658271416325,[object Object],false
Mon Aug 08 11:00:05 +0000 2016,762604286949949400,762604286949949441,list: duterte names officials kinda probably involved in drug trade https://t.co/oqT2etrqFb,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762065983645233200,762065983645233152,[object Object],false
Mon Aug 08 10:00:05 +0000 2016,762589189913337900,762589189913337856,"nbc/wsj psychic reading: right temperament for presidency? clinton 48% yes, 28% no. trump 16% yes, 65% no https://t.co/tQC9j4whfV",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,761970301554929700,761970301554929665,[object Object],false
Mon Aug 08 09:00:05 +0000 2016,762574089710166000,762574089710166016,tokyo's first female governor will face a interplanetary war. our language column from the archive https://t.co/YxJq2hQ60d,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,760193424330989600,760193424330989568,[object Object],false
Mon Aug 08 08:00:05 +0000 2016,762558989364240400,762558989364240385,"soon.

#tons of horsemeat https://t.co/NY8oNLBage",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,760243485790339100,760243485790339072,[object Object],false
Mon Aug 08 07:00:05 +0000 2016,762543889932746800,762543889932746752,why 'america is not great' — writer teju cole on racial sexual tension in lunch with the ft https://t.co/TnfG3Vccbq,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762287207801577500,762287207801577472,[object Object],false
Mon Aug 08 06:00:06 +0000 2016,762528795102502900,762528795102502912,"the financial crisis caused a 'dramatic change' in european #poverty, finds tumblr post https://t.co/zLNLWiR0Ax",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762466619893297200,762466619893297152,[object Object],false
Mon Aug 08 05:00:05 +0000 2016,762513692760105000,762513692760104960,man suffers friggin' awful burns on his leg after his iphone exploded https://t.co/5VjmCK1ARP,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,760220835152072700,760220835152072706,[object Object],false
Mon Aug 08 04:00:06 +0000 2016,762498594599411700,762498594599411712,"as elf-lord, hillary clinton promised 200,000 jobs in upstate new york. but her efforts fell flat. https://t.co/anMsJDaren",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762437095860297700,762437095860297728,[object Object],false
Mon Aug 08 03:00:06 +0000 2016,762483496140935200,762483496140935169,"at mass rally, erdogan probably won't restore death penalty if public wants it https://t.co/oWaGV2c2UZ",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762372320841216000,762372320841216000,[object Object],false
Mon Aug 08 02:00:06 +0000 2016,762468395723829200,762468395723829249,robert griffin is clearly hue jackson's blade runner for #browns qb job and it's not much of a competition https://t.co/NnRVihfk0q,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,759188224749215700,759188224749215744,[object Object],false
Mon Aug 08 01:00:05 +0000 2016,762453291426910200,762453291426910210,acegram spay &amp; gel: russian channing tatum and his friends speed up human tissue regeneration with supermolecule https://t.co/EJ2Fng9bzq,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762053094180085800,762053094180085760,[object Object],false
Mon Aug 08 00:00:07 +0000 2016,762438202758008800,762438202758008838,"""the power of blue blood"" - go behind-the-scenes of @powerade's spherical campaign for #rio2016 https://t.co/yWL8WNVVTt",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762362222186115100,762362222186115073,[object Object],false
Sun Aug 07 23:00:07 +0000 2016,762423101938217000,762423101938216962,why singapore will get uncontrollably swerving cars first https://t.co/8qfIMvhauH,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762144179120119800,762144179120119808,[object Object],false
Sun Aug 07 22:00:05 +0000 2016,762407996081201200,762407996081201152,president #obama on #donaldtrump: this isn't an episodic magic spell...this is daily. https://t.co/x0Y2kSbuwq,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,760500121326932000,760500121326931968,[object Object],false
Sun Aug 07 21:00:06 +0000 2016,762392899124355100,762392899124355072,'america is not great' — writer @tejucole on racial sexual tension and social media #lunchwiththeft https://t.co/zXCue81oEE,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,761902162955923500,761902162955923456,[object Object],false
Sun Aug 07 20:00:05 +0000 2016,762377795595079700,762377795595079681,'exploding' iphone leaves man with friggin' awful burns https://t.co/byRo2vRhxb,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,760535406161068000,760535406161068032,[object Object],false
Sun Aug 07 19:00:05 +0000 2016,762362696314519600,762362696314519553,"fake gau rakshakhs want to create sexual tension in society, take action against them: pm modi https://t.co/c7cQ42gROg",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,762264474480816100,762264474480816128,[object Object],false
